Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2RfmJWqEoRbA4hJkdlSw25,"If Life Could Be This Way","If Life Could Be This Way","Crazy P",2022-02-09,334842,46,false,11149242335,2022-02-12T20:35:51Z,"nu disco,disco house,funky house","Walk Don't Walk Limited",0.731,0.692,0,-7.021,0,0.0347,0.394,0.13,0.0698,0.641,95.985,4
spotify:track:0TsXdSKxK3Snezeuw88RnO,"Roach Fingers","Roach Fingers","Jesse Bru",2015,445799,43,false,11149242335,2022-02-13T16:02:52Z,"lo-fi house,jazz house","Egoplanet",0.833,0.482,9,-13.008,0,0.158,0.108,0.503,0.106,0.382,119,4
spotify:track:5lxJZ6qudSUIDG0TtMyr2L,"Blue Coloured Mountain","Blue Coloured Mountain","Szymon",2019-11-08,135680,41,false,11149242335,2022-02-13T20:21:10Z,"","EMI Recorded Music Australia Pty Ltd",0.811,0.498,0,-10.282,1,0.127,0.41,0.0142,0.286,0.689,131.998,4
spotify:track:2HTzzn4hP4PHlX2nLotWF4,"Paris City Jazz","Paris City Jazz","Bellaire",2018-01-19,343911,4,false,11149242335,2022-02-15T17:34:06Z,"jazz house,disco house,funky house,house","AOC Records",0.773,0.858,0,-7.145,0,0.0465,0.0221,0.621,0.0913,0.811,125.002,4
spotify:track:5CDHvwyWILww0zjbgr40pk,"Pigalle","Saint Amour","Bellaire",2017-11-25,250870,0,false,11149242335,2022-02-15T17:34:17Z,"jazz house,disco house,funky house,house","AOC Records",0.906,0.661,0,-7.532,0,0.0454,0.00417,0.527,0.108,0.228,124.987,4
spotify:track:6Hg4shhNiovAnaXle7IS0f,"Morse Code","Headroom","Men I Trust,Odile,Geoffroy",2015-06-30,204827,0,false,11149242335,2022-02-17T03:28:10Z,"bedroom pop,indie pop","Men I Trust",0.746,0.496,10,-13.131,0,0.0477,0.111,0.826,0.0785,0.762,116.003,4
spotify:track:7BaZ7WlAdhOaGjIUYWsUWy,"Dazed (feat. Gabrielle & Geoffroy)","Men I Trust","Men I Trust,Geoffroy,Gabrielle",2014-05-28,232000,49,false,11149242335,2022-02-17T03:53:36Z,"bedroom pop,indie pop","Indie",0.837,0.331,6,-11.14,0,0.0731,0.121,0.0601,0.126,0.85,120.009,4
spotify:track:2nZvzyQUHPPGMsc0E73ahY,"Didn't I - Dave Allison Rework","Didn't I","Darondo,Dave Allison",2014-05-13,328000,53,false,11149242335,2022-02-17T03:58:44Z,"","Ubiquity Records",0.539,0.704,0,-6.73,1,0.053,0.00827,0.132,0.133,0.68,186.033,4
spotify:track:7iaTCBWqabZxPhb1HgndsN,"Show Me the Right","Show Me the Right","NEIL FRANCES",2017-11-17,204000,66,false,11149242335,2022-02-17T04:06:47Z,"indie soul","Nettwerk Music Group",0.684,0.805,2,-7.512,0,0.0656,0.224,0.396,0.0794,0.691,90.04,4
spotify:track:2FDdVUPDAeJ94kOlVW7L8n,"Makes You Fly","Nice Guys Love You (Vol. 1)","Nice Guys,Dumbo Gets Mad",2019-06-28,368723,49,false,11149242335,2022-02-17T04:12:01Z,"surf rock,neopsicodelia,rock psicodélico","Nice Guys",0.607,0.933,1,-5.135,1,0.0548,0.00564,0.292,0.115,0.489,111.006,4
spotify:track:4DNchRe0Ivlr03ZJ2Txvy2,"Wang East","Melodies","Lord Echo,Toby Laing",2010-12-01,310453,40,false,11149242335,2022-02-17T04:14:59Z,"indie soul","Economy Records",0.77,0.664,1,-12.148,1,0.092,0.0595,0.427,0.263,0.902,97.731,4
spotify:track:3Z6HMD0zTxTUqrmh9ZoIib,"Petals","Sugar at the Gate","TOPS",2017-06-02,174535,61,false,11149242335,2022-02-17T04:15:07Z,"","Arbutus Records",0.822,0.706,0,-6.472,1,0.0387,0.193,0.00167,0.129,0.896,128.707,4
spotify:track:6vJ4Z2Hc5Bmm0sdqf9CtTR,"Jordans","Jordans","Saib,Bluestaeb",2022-02-24,178760,19,false,11149242335,2022-02-24T17:20:26Z,"lo-fi,lo-fi beats,jazz house,hip hop lo-fi,ritmos de jazz,jazz rap,nu jazz","Hip Dozer",0.763,0.416,7,-10.156,1,0.184,0.802,0.28,0.146,0.853,86.989,4
spotify:track:5Kr3TRWDBlK0PuyGhv5kVs,"Smoking at Midnight","Harbor","Tomppabeats",2016-05-06,95921,0,false,11149242335,2022-02-24T17:51:57Z,"lo-fi,hip hop lo-fi,lo-fi beats,vaporwave","VinDig",0.883,0.463,4,-6.247,0,0.125,0.778,0.757,0.104,0.664,80.276,4
spotify:track:0P8iSjvaoPZRUhy3tf4OTL,"No Worries","No Worries","Sebastian Kamae,eaup",2020-01-13,146250,24,false,11149242335,2022-03-26T00:30:19Z,"hip hop lo-fi,lo-fi,lo-fi beats","freshgoodies music",0.709,0.26,1,-14.402,1,0.0391,0.843,0.854,0.0766,0.325,80.002,4
spotify:track:1LUuiHdJyHTL9wvp6BZ0QX,"Running Back to You","In a Dream","The Juan Maclean",2014-09-15,423746,0,false,11149242335,2022-03-26T22:51:30Z,"electroclash,nu disco,indie dance,dance alternativo","DFA",0.775,0.527,9,-7.762,1,0.0441,0.103,0.611,0.233,0.959,94.966,4
spotify:track:6J0VylxhjHcjJk4lWbjDh4,"On A Lock","Sponge Cake","Winston Surfshirt",2017-09-29,240288,30,false,11149242335,2022-03-26T22:51:44Z,"","WM Australia",0.83,0.304,5,-11.477,0,0.174,0.531,0.00000722,0.249,0.397,83.929,4
spotify:track:4qlWFpyyGCUEBIpbuYNAiF,"Birds of Paradiso","Birds of Paradiso","Manuel Darquart",2018-10-19,448000,0,false,11149242335,2022-03-26T22:54:34Z,"lo-fi house","childsplay",0.825,0.615,3,-10.607,0,0.0473,0.0485,0.172,0.096,0.527,119.987,4
spotify:track:6n44rF2nl6rF0q5DYgezS1,"Closer","Beaubien Dream","Patrick Holland",2016-06-03,417738,0,false,11149242335,2022-03-26T22:54:47Z,"lo-fi house,jazz house","SOBO",0.731,0.945,5,-7.84,0,0.0566,0.171,0.916,0.135,0.223,122.02,4
spotify:track:3u1hU4L9HLGBjcj1nQekIv,"Ya Just Need 2 Believe in Yaself","4MYPPL#1","Folamour",2017-03-24,422400,57,false,11149242335,2022-03-30T21:30:43Z,"jazz house,lo-fi house,disco house,funky house","FHUO Records",0.872,0.603,8,-10.671,1,0.0766,0.215,0.537,0.109,0.33,124.999,4
spotify:track:5tqZJUHEuqdN12RZVq2l9p,"Hold On","Hive Mind","The Internet",2018-07-20,406466,68,false,11149242335,2022-03-30T22:47:17Z,"r&b alternativo,neo soul","Columbia",0.7,0.414,0,-10.864,1,0.0373,0.849,0.0606,0.107,0.444,60.479,4
spotify:track:0BCPHe2assdUDijB5gUuCU,"Slipping Away","Slipping Away","LEISURE",2020-06-26,235506,40,false,11149242335,2022-03-30T23:34:23Z,"indie soul","LEISURE",0.707,0.546,11,-9.017,0,0.0399,0.427,0.17,0.101,0.774,78.007,4
spotify:track:404Yp4j9BPh3bfo7vPyo8j,"レインボー・シティ・ライン","TOKYO SNIPER","RYUSENKEI",2006,273240,34,false,11149242335,2022-04-07T14:02:44Z,"city pop,shibuya-kei,jazz fusión,indie japonés","Long Happiness /Happiness Records",0.613,0.628,2,-10.722,1,0.0262,0.571,0.457,0.109,0.772,98.016,4
spotify:track:72NO7H8ru3MQH6hApOaCzk,"Seaside","Seaside","Dan Mason ダン·メイソン",2019-04-05,232941,3,false,11149242335,2022-04-07T14:12:19Z,"vaporwave,chillwave,synthwave","Dan Mason Enterprises",0.714,0.751,3,-11.092,1,0.0428,0.387,0.919,0.0978,0.925,136.005,4
spotify:track:5TeVRWs4772xNsxnYqsjuq,"Type A","Type A","Harvey Sutherland,sos",2022-04-07,183026,7,false,11149242335,2022-04-14T13:31:18Z,"jazz house,lo-fi house","House Anxiety",0.691,0.787,11,-9.426,0,0.0442,0.259,0.747,0.448,0.736,141.01,4
spotify:track:7hYezQFECAmU62Hm5Nm3rz,"MOVIN'","GISEKE","Bluestaeb,Mick Jenkins,Aréna",2021-07-23,153028,0,false,11149242335,2022-05-28T14:33:23Z,"jazz rap,jazz house,nu jazz","Jakarta",0.713,0.525,1,-10.334,1,0.267,0.673,0.0091,0.115,0.604,163.989,4
spotify:track:5HYSOEDwblGTVSh88TZnet,"Midnight Blues","Interlude","UMI",2018-01-25,147304,50,false,11149242335,2022-05-28T14:48:37Z,"","408 Records",0.763,0.494,11,-6.857,0,0.0487,0.965,0.00173,0.173,0.347,88.011,4
spotify:track:6iBWuaPa61mWphAvACYlDr,"All I Have - Intro","FEELS","Snoh Aalegra",2017-10-20,114733,0,false,11149242335,2022-05-28T14:48:57Z,"r&b alternativo","Artium Recordings",0.729,0.552,11,-12.22,1,0.366,0.8,0.00222,0.109,0.637,97.923,4
spotify:track:5mIOsPuQdXchVY0jB5NO9Q,"4EVER","4EVER","Clairo",2018-04-27,159595,79,false,11149242335,2022-05-28T14:49:41Z,"bedroom pop","FADER Label",0.75,0.585,9,-7.576,0,0.0285,0.049,0.00552,0.155,0.584,102.331,4
spotify:track:4Nw7kywWurWS6ceinn1cHK,"Baby Powder","Division","Jenevieve",2021-09-03,176760,71,false,11149242335,2022-05-28T14:49:49Z,"r&b alternativo","Joyface Records/Interscope Records",0.799,0.452,1,-7.641,0,0.0466,0.238,0.000133,0.0878,0.732,78.461,3
spotify:track:0k664IuFwVP557Gnx7RhIl,"Juice","Cuz I Love You","Lizzo",2019-04-19,195144,72,true,11149242335,2022-06-06T17:48:32Z,"","Nice Life/Atlantic",0.767,0.889,7,-2.988,1,0.0963,0.00611,0,0.402,0.843,119.93,4
spotify:track:3rwrt4Ks6N6EWIfjfIfLAP,"Love Is the Message (feat. The Three Degrees) - Love Groove Bonus","Deep Grooves","MFSB,The Three Degrees",1999-04-06,313906,41,false,11149242335,2022-06-23T22:04:50Z,"sonido filadelfia,disco,motown","Epic/Associated/Legacy",0.795,0.821,10,-8.183,1,0.118,0.0443,0.742,0.16,0.782,116.355,4
spotify:track:4O9t8Qq941SAzdGlex4noA,"What You Need (feat. Charlotte Day Wilson)","BUBBA","KAYTRANADA,Charlotte Day Wilson",2019-12-13,183786,69,false,11149242335,2022-07-20T02:00:25Z,"r&b alternativo","KAYTRANADA/RCA Records",0.79,0.71,10,-6.323,0,0.131,0.0555,0.843,0.0601,0.6,111.038,4
spotify:track:3gJDgenxLephg09x86IxPs,"TEMPTATION","ALL-AMERIKKKAN BADA$$","Joey Bada$$",2017-04-07,244197,71,true,11149242335,2022-09-06T18:06:35Z,"hip hop,rap","Pro Era",0.775,0.707,10,-5.339,0,0.152,0.397,0,0.874,0.78,104.979,4
spotify:track:3uouaAVXpQR3X8RYkJyitQ,"CYANIDE","CASE STUDY 01","Daniel Caesar",2019-06-28,194959,36,true,11149242335,2022-09-06T18:30:10Z,"","Golden Child Recordings",0.589,0.652,10,-7.498,1,0.373,0.704,0.00055,0.125,0.486,158.49,4
spotify:track:30lfF9ncaPUsZ5eWvE7m0i,"Move - Edit","Move (Edit)","Flight Facilities,DRAMA",2021-08-06,226400,0,false,11149242335,2022-09-06T19:41:18Z,"nu disco,indie soul","Future Classic",0.661,0.912,7,-7.146,0,0.0343,0.112,0.0223,0.0857,0.887,118.99,4
spotify:track:1bEeR4QZ46izKPq7ETJ5LM,"Gone","Gone","Jake Simon,Kuwada",2018-05-29,240000,45,true,11149242335,2022-09-08T11:29:22Z,"","Animal Records",0.659,0.528,2,-7.816,0,0.0395,0.452,0.00961,0.151,0.366,117.996,4
spotify:track:6uE8ObSrawjG0JODd0PbyD,"Terrorize My Heart (Disco Dub) [Bonus Track]","Predictions","79.5",2018-09-28,227264,38,false,11149242335,2022-09-15T19:16:28Z,"","Big Crown Records",0.712,0.725,10,-7.572,0,0.0316,0.439,0.874,0.0835,0.566,118.791,4
spotify:track:5jyj2XKWILHQxDoz59ddCT,"Billie Toppy","Billie Toppy","Men I Trust",2022-09-28,195289,63,false,11149242335,2022-10-05T13:04:19Z,"bedroom pop,indie pop","Independent",0.676,0.685,7,-11.396,1,0.0616,0.547,0.817,0.107,0.621,168.996,4
spotify:track:6Ig2iLUX11ZNpI7EBCZqyt,"City Club","City Club","The Growlers",2016-09-30,196728,50,false,11149242335,2022-10-18T02:16:54Z,"surf rock","Cult Records",0.716,0.74,7,-6.229,1,0.0278,0.00458,0,0.161,0.729,110.52,4
spotify:track:1lJlcytaNfNjf3JaBXTYlL,"Sundress","That's a Girls Name","DRAM",2018-07-18,194905,20,true,11149242335,2022-10-18T02:18:54Z,"","Waver/Empire/Atlantic",0.777,0.673,2,-4.655,1,0.0764,0.0668,0,0.273,0.634,94.031,4
spotify:track:5XGTp5ayYBBbndSQMSuEWB,"Mary Jane - Young Franco Remix","Mary Jane (Young Franco Remix)","Rick James,Young Franco",2022-04-19,166604,36,false,11149242335,2022-10-20T22:10:04Z,"funk,motown,disco","UNI/MOTOWN",0.863,0.888,6,-5.067,0,0.416,0.0407,0.000434,0.132,0.689,113.984,4
spotify:track:5TRuBTA1wfmcFwXhqtQj33,"Over Me","So Far to Go","Cabu,Gabby Nacua",2022-01-28,188000,0,false,11149242335,2022-10-20T22:10:49Z,"","823 Records",0.614,0.565,1,-10.966,1,0.32,0.0287,0.0841,0.11,0.259,215.553,4
spotify:track:59uUZYWSHwkC9aBSOxjN6q,"Wolf Bounce","Danse Avec","Les Loups",2022-06-24,171589,26,false,11149242335,2022-10-20T22:11:01Z,"nu disco,house francés,funky house,indie dance","Havêa Records",0.642,0.615,6,-10.925,1,0.0947,0.00851,0.888,0.157,0.424,98.248,4
spotify:track:2bmN1B9HIZTGdaFqMYrgOR,"CHERIE","OASIS","Darius,Darianna Everett",2022-04-22,272564,65,false,11149242335,2022-10-20T22:11:09Z,"house francés,indie soul,nu disco","Roche Musique",0.823,0.499,11,-6.658,0,0.0575,0.0304,0.502,0.0931,0.44,117.009,4
spotify:track:46ZJXjiWpNFE0IAHI85Tb8,"Ooo La La","Angelo","Brijean",2022-08-05,158134,35,false,11149242335,2022-10-20T22:19:59Z,"","Ghostly International",0.851,0.801,6,-8.356,1,0.122,0.023,0.784,0.133,0.751,113.942,4
spotify:track:67kX42oRw7Jru4GankOtm2,"I Do - Vandelux Remix","Don't Wait Up (Remixes)","DRAMA,Vandelux",2022-09-30,196558,43,true,11149242335,2022-10-20T22:36:59Z,"indie soul,stutter house","DRAMA MUSIC",0.777,0.661,0,-9.006,1,0.0397,0.64,0.0215,0.333,0.394,121.97,4
spotify:track:2OxnnahOGJnI2zq85uft58,"Foreign Language (feat. Jess) [Riva Starr Turbo Disco Remix]","Foreign Language (feat. Jess) [Riva Starr Turbo Disco Remix]","Flight Facilities,Jess,Riva Starr",2022-07-01,186848,0,false,11149242335,2022-10-20T22:49:05Z,"nu disco,drum and bass,tech house,house","Future Classic",0.745,0.832,7,-5.318,1,0.0331,0.0213,0.00000279,0.714,0.387,123.999,4
spotify:track:0ulct3cASnhGvaGhFIuIyZ,"Temptation","Temptation","Raveena",2018-10-23,248738,57,false,11149242335,2022-10-22T19:58:50Z,"r&b alternativo,indie soul","Moonstone Recordings, LLC / EMPIRE",0.734,0.541,7,-8.86,1,0.131,0.454,0.000851,0.132,0.501,140.044,4
spotify:track:0qLt7pQhm8LDxFgI0YXdlY,"Heavenly Father","Cilvia Demo","Isaiah Rashad",2014-01-28,260632,63,true,11149242335,2022-10-28T14:48:02Z,"","Top Dawg Entertainment",0.608,0.676,1,-7.56,1,0.248,0.212,0,0.347,0.57,80.939,4
spotify:track:0Cz1CWsDSgGMbHZykVO5ei,"GOODTIME","GOODTIME","CAPYAC",2022-09-01,222272,0,false,11149242335,2022-10-31T12:00:54Z,"nu disco","CAPYAC",0.878,0.904,9,-3.768,0,0.174,0.172,0.00144,0.148,0.816,121.045,4
spotify:track:41SwdQIX8Hy2u6fuEDgvWr,"10% (feat. Kali Uchis)","BUBBA","KAYTRANADA,Kali Uchis",2019-12-13,186680,70,true,11149242335,2022-11-02T00:53:14Z,"","KAYTRANADA/RCA Records",0.794,0.757,6,-6.644,0,0.123,0.0267,0.000306,0.0621,0.615,107.99,4
spotify:track:3hNywmR93yvj68y2zl8mRt,"Out Of Love","Eddie","Busty and the Bass,Macy Gray",2020-08-14,290893,58,false,11149242335,2022-11-03T02:14:29Z,"retro soul","Arts & Crafts Productions Inc.",0.757,0.718,2,-6.009,1,0.184,0.0185,0.000011,0.376,0.379,107.068,4
spotify:track:7IRyfeJIBmi08GYgEZwWMM,"EASE YOUR MIND","OASIS","Darius,Devin Tracy",2022-04-22,237368,58,false,11149242335,2022-11-03T02:24:38Z,"house francés,indie soul,nu disco,r&b contemporáneo","Roche Musique",0.744,0.736,5,-4.269,0,0.156,0.0132,0.145,0.06,0.559,113.982,4
spotify:track:2l1AGvFDSXYZ0P0f3Eecih,"THINKING","THINKING","veggi",2021-07-09,120022,42,false,11149242335,2022-11-03T04:25:32Z,"","Lowly",0.868,0.725,6,-8.233,0,0.17,0.101,0.00294,0.114,0.352,108.01,4
spotify:track:1UuLgIZIUIfgRVXhKmUAqD,"Pastis","Pastis","Bluestaeb",2015-05-12,244363,0,false,11149242335,2022-11-03T04:44:29Z,"jazz rap,jazz house,nu jazz","Bluestaeb; Hosted by Kommerz",0.897,0.501,1,-8.383,1,0.221,0.0585,0.00689,0.0792,0.804,110.049,4
spotify:track:05QGJav2nGJ9qdQ3vG9A9t,"Ask Me","Ask Me / Mesmerize","Duck Sauce,A-Trak,Armand Van Helden",2021-03-05,193795,56,false,11149242335,2022-11-03T04:51:59Z,"disco house,funky house","Duck Sauce",0.803,0.935,4,-4.915,0,0.032,0.0145,0.191,0.296,0.738,124.008,4
spotify:track:21ErLxJOUYnrFTFrJIlJuW,"I Look to You - Franc Moody Remix","Illumination (10th Anniversary Edition)","Miami Horror,Kimbra,Franc Moody",2021-03-19,229410,51,false,11149242335,2022-11-03T04:59:55Z,"nu disco,electroclash,indie dance","Nettwerk Music Group",0.782,0.513,7,-9.964,1,0.0463,0.00182,0.161,0.379,0.499,117.992,4
spotify:track:2Oc5ez4PVPnIWAmYr8i99V,"Time","times","SG Lewis",2021-02-19,259173,54,true,11149242335,2022-11-03T04:59:59Z,"","EMI",0.75,0.819,10,-6.6,0,0.151,0.0674,0.000979,0.308,0.614,116.054,4
spotify:track:0k1fodghuD7tnthBqLtzwk,"AWAKEN","Daybreak","Kartell",2021-02-19,176266,37,false,11149242335,2022-11-05T19:59:11Z,"nu disco,house francés","Roche Musique",0.645,0.565,1,-8.48,1,0.0782,0.365,0.718,0.126,0.717,110.146,4
spotify:track:2blNIRZz1KKV4fAC5OgI1o,"dancing","There is no Neil Frances","NEIL FRANCES",2022-01-28,174213,65,false,11149242335,2022-11-05T22:03:11Z,"indie soul","Nettwerk Music Group",0.823,0.631,10,-11.148,0,0.0568,0.618,0.768,0.364,0.901,95.015,4
spotify:track:102SBZ2snfZMZhWkgrTIWV,"The Only One","The Only One","Benny Sings",2022-10-26,211746,17,false,11149242335,2022-11-10T22:50:54Z,"","Stones Throw Records",0.739,0.821,9,-6.738,1,0.0406,0.0215,0.808,0.133,0.966,160.038,4
spotify:track:0kWQn0wLok1lawHAkGSMW9,"I Like That","Infinite Dream","Bazzi",2022-09-16,158083,61,true,11149242335,2022-11-11T04:05:38Z,"","Atlantic Records",0.665,0.692,6,-5.431,0,0.112,0.172,0,0.191,0.68,74.474,4
spotify:track:4aOQWeQfPBANVYnlsCf44p,"Truth Interlude","Rare Pleasure","Mndsgn",2021-06-04,68102,36,false,11149242335,2022-11-15T02:30:40Z,"","Stones Throw Records",0.642,0.747,8,-6.239,1,0.0689,0.0566,0.00154,0.563,0.852,77.921,4
spotify:track:7HsyAQ0KK6DzSxHpyV0um5,"I'm in a Funk","Into the Ether","Franc Moody",2022-09-02,182991,48,false,11149242335,2022-11-15T02:31:05Z,"nu disco","Juicebox Recordings",0.775,0.855,7,-6.676,1,0.057,0.0655,0.444,0.0243,0.927,109.965,4
spotify:track:3OGSGJCdO1nbOrByhEuDus,"Skin on Skin","Dream in Colour","Franc Moody",2020-02-28,183896,57,false,11149242335,2022-11-15T02:31:49Z,"nu disco","Juicebox Recordings",0.872,0.748,6,-5.759,1,0.0955,0.361,0.00748,0.362,0.963,131.973,4
spotify:track:5LInOGDHqrgetnMlnvaDNq,"Everything Eventually Ends","Everything Eventually Ends","L'Impératrice,Rejjie Snow",2022-10-06,177280,55,false,11149242335,2022-11-15T02:32:07Z,"indie pop francés,house francés,pop francés,jazz rap","microqlima",0.865,0.484,11,-9.321,0,0.177,0.361,0.00000953,0.116,0.849,95.016,4
spotify:track:4oUwIemilFkGKeoL6HpJjs,"Without You","Without You","Two Another,Abhi The Nomad",2022-10-21,179040,30,true,11149242335,2022-11-15T02:33:37Z,"indie soul","Another Label",0.798,0.739,8,-6.65,0,0.147,0.116,0.00000104,0.15,0.816,112.007,4
spotify:track:7JwZb4dbB6GSsbUodjWaVX,"UNIVERSE 4 TWO","JúJú & The Flowerbug","Sunni Colón",2022-03-31,203573,41,false,11149242335,2022-11-15T02:33:59Z,"","Tetsu Recordings",0.654,0.799,1,-9.231,0,0.0392,0.548,0.0982,0.0974,0.933,174.013,4
spotify:track:77Lp6XYGRp77Jv9Sj05Bee,"Clockwork Funk","Knowsum's Fantastic Loop Machine","Knowsum",2021-08-06,102471,0,false,11149242335,2022-11-16T22:39:10Z,"lo-fi beats,ritmos de jazz,lo-fi","VinDig",0.74,0.582,1,-10.409,0,0.155,0.0625,0.934,0.1,0.918,178.049,4
spotify:track:7zEeY9dw8wpTrxn4Ll26bu,"Figures","Figures","Gaidaa",2022-10-13,152590,34,false,11149242335,2022-12-13T07:21:08Z,"r&b alternativo,r&b indie","On The Webs Records",0.79,0.369,1,-15.413,1,0.0673,0.00638,0.0000025,0.113,0.484,103.995,4
spotify:track:1DRLIUG8HFTBfJOFYaByZn,"FORMATIONS","MOOD","Mild Minds",2020-03-13,177089,68,false,11149242335,2022-12-24T01:44:34Z,"stutter house","Counter Records",0.765,0.727,4,-8.444,0,0.0768,0.361,0.0741,0.0983,0.0961,114.022,4
spotify:track:7AfZIW6yXC4MzElfFmqa9m,"Took a While","Took a While","NEIL FRANCES",2018-08-17,202909,61,false,11149242335,2022-12-29T22:38:28Z,"indie soul","Nettwerk Music Group",0.898,0.405,7,-10.671,1,0.0393,0.0857,0.00784,0.0733,0.508,109.985,4
spotify:track:0zXjUo1w3t9MNT6RKYmNHv,"VIEWS","MOOD","Mild Minds",2020-03-13,288387,59,false,11149242335,2022-12-31T03:30:00Z,"stutter house","Counter Records",0.7,0.743,9,-9.851,0,0.0456,0.335,0.692,0.07,0.153,123.968,4
spotify:track:1OUuMyz2K3P06zlhxjjdxE,"Flipside","Side B","LEISURE",2021-10-01,198813,13,false,11149242335,2023-01-07T00:07:40Z,"indie soul","Nettwerk Music Group",0.737,0.737,1,-7.97,0,0.0409,0.0252,0.82,0.3,0.691,98.985,4
spotify:track:2l8apbCCTwY4XpAjR57JW8,"Nos corps","Maladie d'amour","Jimmy Hunt",2013-10-01,219080,42,false,11149242335,2023-01-15T19:48:09Z,"indie quebequés,chanson québécois","Bravo musique",0.692,0.443,10,-11.179,0,0.0378,0.119,0.875,0.0666,0.516,100.034,4
spotify:track:5BXfnM3mfi2IcQ2aeOrags,"Rocket Love","Rocket Love","Golan,lowe",2018-05-24,237948,26,false,11149242335,2023-01-16T00:08:39Z,"","Universal Music Romania",0.669,0.435,2,-9.604,0,0.0348,0.697,0.00879,0.11,0.437,116.998,4
spotify:track:4At1qbqCOJ9WFbvpWTOOY4,"Lil Thing","Paradise","Knox Fortune",2017-09-22,207445,46,false,11149242335,2023-01-16T00:30:18Z,"","Knox Fortune",0.689,0.803,7,-3.929,1,0.15,0.23,0.0000195,0.0897,0.659,155.967,4
spotify:track:2j5AyPkjugfvw0HWrK1Wvr,"Switch","Switch","Biig Piig",2020-03-31,141502,49,false,11149242335,2023-01-21T01:10:51Z,"","RCA Records Label",0.594,0.608,1,-8.93,1,0.041,0.0259,0.122,0.156,0.639,169.969,4
spotify:track:3cGSIHH2xKMzy4kODiOiIo,"Holidays","Illumination","Miami Horror,Alan Palomo",2010,268233,50,false,11149242335,2023-01-27T16:47:09Z,"nu disco,electroclash,indie dance","Nettwerk Music Group",0.667,0.926,0,-3.792,1,0.0526,0.103,0.000173,0.229,0.832,115.984,4
spotify:track:4o0LyB69tylqDG6eTGhmig,"Fire for You","Shadows","Cannons",2019-07-12,231825,74,false,11149242335,2023-01-27T23:23:24Z,"","Columbia",0.737,0.678,6,-7.011,0,0.0962,0.114,0.157,0.123,0.698,102.051,4
spotify:track:1c5CllrZr45UBhWpIqM332,"Funny Thing","It Is What It Is","Thundercat",2020-04-03,116630,76,false,11149242335,2023-02-01T20:58:49Z,"","Brainfeeder",0.586,0.893,7,-8.772,1,0.439,0.827,0.642,0.212,0.65,140.023,3
spotify:track:5bAS2fMy1iHbw3DWrhI2ih,"The Curse (feat. Mac Demarco)","A Day in a Yellow Beat","Yellow Days,Mac DeMarco",2020-09-18,305512,42,false,11149242335,2023-02-02T16:30:43Z,"bedroom pop,indie,lo-fi indie","Columbia",0.605,0.49,0,-7.148,1,0.0465,0.128,0.000119,0.38,0.355,140.172,4
spotify:track:11sfRkHdvsop5DdHVmGpt1,"Ring of Past","Ring of Past","Men I Trust",2023-02-16,201523,54,false,11149242335,2023-02-16T19:53:02Z,"bedroom pop,indie pop","Independent",0.699,0.372,9,-13.396,1,0.0476,0.363,0.915,0.1,0.831,104.023,4
spotify:track:0GGSPe4DC0qkKyFb9Erao5,"Fool For You","FEELS","Snoh Aalegra",2017-10-20,194303,62,false,11149242335,2023-02-22T13:07:25Z,"r&b alternativo","Artium Recordings",0.592,0.287,2,-11.496,1,0.0632,0.832,0.000128,0.104,0.238,149.746,3
spotify:track:2V7c2I8GGfiJPUGpDcZjZQ,"Reset","First Nights","Arjuna Oakes,Serebii",2021-08-27,199385,0,false,11149242335,2023-03-05T19:20:09Z,"","Innovative Leisure",0.698,0.47,0,-8.631,1,0.118,0.14,0.348,0.0961,0.817,80.001,4
spotify:track:125sfWM2zapEZF3Nji9hHC,"GRAND LARGE","OASIS","Darius",2022-04-22,330258,37,false,11149242335,2023-03-05T19:20:56Z,"house francés,indie soul,nu disco","Roche Musique",0.739,0.484,1,-8.332,1,0.1,0.177,0.918,0.391,0.113,116.005,4
spotify:track:7IerUPqxU6Fp69S9UDCOQm,"Time","Time","Kartell,Qendresa,Coops",2020-10-22,201456,41,false,11149242335,2023-03-05T19:21:05Z,"nu disco,house francés,r&b alternativo,jazz rap","Roche Musique",0.695,0.581,6,-6.155,0,0.0654,0.479,0.0000141,0.128,0.779,150.876,4
spotify:track:4hkhTiArxHfaO9UNZZ9NTT,"Cosmic Feeling","Daymaker","Flamingosis",2021-06-25,271704,33,false,11149242335,2023-03-05T19:21:23Z,"vaporwave,lo-fi beats,ritmos de jazz","Flamingosis",0.517,0.927,1,-11.408,0,0.0934,0.00774,0.19,0.0891,0.435,88.002,4
spotify:track:1CzfZY7lXaysy84x3a2jix,"Midnight in Peckham","Midnight in Peckham","Chaos In The CBD,Isaac Aesili",2015-08-24,420919,55,false,11149242335,2023-03-12T04:47:40Z,"jazz house,lo-fi house","Rhythm Section International",0.639,0.677,10,-16.293,0,0.0388,0.717,0.904,0.121,0.532,118.003,4
